candidate_id,candidate_name,contributor_name,committee_id,total_amount,num_contributions
H4MO08162,"SMITH, JASON T",THE CARLYLE GROUP INC. PAC,C00541862,138000.0,46
H4MO08162,"SMITH, JASON T",THE GUARDIAN LIFE INSURANCE COMPANY OF AMERICA PAC,C00541862,115000.0,46
H4MO08162,"SMITH, JASON T",TRUIST FINANCIAL CORPORATION FEDERAL PAC,C00541862,230000.0,46
H4MO08162,"SMITH, JASON T",UNITED SERVICES AUTOMOBILE ASSOCIATION GROUP PAC,C00541862,115000.0,46
H4MO08162,"SMITH, JASON T",UNITEDHEALTH GROUP INC. PAC,C00541862,115000.0,46
H4MO08162,"SMITH, JASON T",US BANCORP POLITICAL ACTION COMMITTEE,C00541862,230000.0,92
H4MO08162,"SMITH, JASON T",US CHAMBER PAC,C00541862,115000.0,46
H4MO08162,"SMITH, JASON T",WELLS FARGO & CO. EMPLOYEE PAC,C00541862,46000.0,46
H4MO08162,"SMITH, JASON T",WINRED,C00541862,92289.8,1104
H4MP01022,"KING-HINDS, KIMBERLYN KAY",AMERICAN BATTLEGROUND FUND,C00873554,3959.230000000001,2
H4MP01022,"KING-HINDS, KIMBERLYN KAY",CNMI TREASURY,C00873554,2169.5600000000004,2
H4MP01022,"KING-HINDS, KIMBERLYN KAY",MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,C00873554,5000.0,1
H4MP01022,"KING-HINDS, KIMBERLYN KAY",WINRED,C00873554,5205.09,2
H4MS02068,"THOMPSON, BENNIE G.",AFT-COPE,C00279851,7500.0,3
H4MS02068,"THOMPSON, BENNIE G.",AIR LINE PILOTS ASSOCIATION PAC,C00279851,15000.0,3
H4MS02068,"THOMPSON, BENNIE G.","ALTRIA GROUP, INC. PAC",C00279851,3000.0,3
H4MS02068,"THOMPSON, BENNIE G.","AMERICA'S CREDIT UNION PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.",C00279851,15000.0,3
H4MS02068,"THOMPSON, BENNIE G.",AMERICAN AIRLINES PAC,C00279851,4500.0,3
H4MS02068,"THOMPSON, BENNIE G.","AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES PEOPLE",C00279851,15000.0,6
H4MS02068,"THOMPSON, BENNIE G.",AMERICAN HOSPITAL ASSOCIATION COMMITTEE PAC,C00279851,4500.0,3
H4MS02068,"THOMPSON, BENNIE G.",AMERICAN MARITIME OFFICERS VOLUNTARY PAF,C00279851,7500.0,3
H4MS02068,"THOMPSON, BENNIE G.",AMERICAN WOOD COUNCIL PAC,C00279851,4500.0,3
H4MS02068,"THOMPSON, BENNIE G.",AT&T INC. EMPLOYEE FEDERAL PAC,C00279851,6000.0,6
H4MS02068,"THOMPSON, BENNIE G.",ATMOS ENERGY CORPORATION PAC,C00279851,6000.0,6
H4MS02068,"THOMPSON, BENNIE G.",AXON ENTERPRISE INC. PAC,C00279851,12000.0,15
H4MS02068,"THOMPSON, BENNIE G.",BROTHERHOOD OF RAILROAD SIGNALMEN PAC,C00279851,4500.0,3
H4MS02068,"THOMPSON, BENNIE G.","CHARTER COMMUNICATIONS, INC. PAC",C00279851,12000.0,6
H4MS02068,"THOMPSON, BENNIE G.","CISCO SYSTEMS, INC. FEDERAL PAC",C00279851,4500.0,3
H4MS02068,"THOMPSON, BENNIE G.",COMCAST CORPORATION & NBCUNIVERSAL PAC,C00279851,4500.0,3
H4MS02068,"THOMPSON, BENNIE G.",CRUISE LINES INTERNATIONAL PAC,C00279851,3000.0,3
H4MS02068,"THOMPSON, BENNIE G.",DELOITTE FEDERAL PAC,C00279851,7500.0,3
H4MS02068,"THOMPSON, BENNIE G.",DOW PAC,C00279851,3000.0,3
H4MS02068,"THOMPSON, BENNIE G.",DRIVE COMMITTEE,C00279851,15000.0,9
H4MS02068,"THOMPSON, BENNIE G.",EMPLOYEES OF RTX CORPORATION PAC,C00279851,3000.0,3
H4MS02068,"THOMPSON, BENNIE G.",ENPAC,C00279851,4500.0,6
H4MS02068,"THOMPSON, BENNIE G.",EPEC INTERNATIONAL UNION OF OPERATING ENGINEERS,C00279851,7500.0,3
H4MS02068,"THOMPSON, BENNIE G.",EXELON PAC,C00279851,3000.0,3
H4MS02068,"THOMPSON, BENNIE G.",FARM CREDIT COUNCIL PAC,C00279851,15000.0,6
H4MS02068,"THOMPSON, BENNIE G.",FEDEX CORPORATION PAC,C00279851,4500.0,3
H4MS02068,"THOMPSON, BENNIE G.",GM PAC,C00279851,3000.0,3
H4MS02068,"THOMPSON, BENNIE G.",GOOGLE INC. NETPAC,C00279851,3000.0,3
H4MS02068,"THOMPSON, BENNIE G.",GULF STATES TOYOTA INC. FEDERAL PAC,C00279851,15000.0,3
H4MS02068,"THOMPSON, BENNIE G.",ICE MILLER PAC,C00279851,4500.0,3
H4MS02068,"THOMPSON, BENNIE G.",INTERNAL REVENUE SERVICE,C00279851,3049.95,3
H4MS02068,"THOMPSON, BENNIE G.",JACOBS ENGINEERING GROUP INC. PAC,C00279851,7500.0,3
H4MS02068,"THOMPSON, BENNIE G.",MACHINISTS NON-PARTISAN POLITICAL LEAGUE,C00279851,15000.0,3
H4MS02068,"THOMPSON, BENNIE G.","MASTERS, MATES AND PILOTS POLITICAL CONTRIBUTION FUND",C00279851,7203.75,3
H4MS02068,"THOMPSON, BENNIE G.",MEBA POLITICAL ACTION FUND,C00279851,4500.0,3
H4MS02068,"THOMPSON, BENNIE G.",MICROSOFT CORPORATION STAKEHOLDERS VOLUNTARY PAC,C00279851,15000.0,3
H4MS02068,"THOMPSON, BENNIE G.","MOLINA HEALTHCARE, INC. PAC",C00279851,3000.0,3
H4MS02068,"THOMPSON, BENNIE G.",NARFE PAC,C00279851,3000.0,3
H4MS02068,"THOMPSON, BENNIE G.",NATIONAL ALLIANCE OF FOREST OWNERS PAC,C00279851,15000.0,6
H4MS02068,"THOMPSON, BENNIE G.",NATIONAL APARTMENT ASSOCIATION PAC,C00279851,15000.0,3
H4MS02068,"THOMPSON, BENNIE G.",NATIONAL ASSOCIATION OF REALTORS PAC,C00279851,12000.0,3
H4MS02068,"THOMPSON, BENNIE G.",NATIONAL BEER WHOLESALERS ASSOC. PAC,C00279851,7500.0,3
H4MS02068,"THOMPSON, BENNIE G.",REGIONS FINANCIAL CORPORATION PAC,C00279851,9000.0,3
H4MS02068,"THOMPSON, BENNIE G.",REWORLD WASTE PAC,C00279851,4500.0,3
H4MS02068,"THOMPSON, BENNIE G.",SEAFARERS POLITICAL ACTIVITY DONATION,C00279851,15000.0,3
H4MS02068,"THOMPSON, BENNIE G.",SEIU COPE,C00279851,14407.5,3
H4MS02068,"THOMPSON, BENNIE G.",SHEET METAL AIR RAIL TRANSPORTATION POLITICAL ACTION LEAGUE,C00279851,15000.0,3
H4MS02068,"THOMPSON, BENNIE G.",SQUIRE PATTON BOGGS PAC,C00279851,3000.0,3
H4MS02068,"THOMPSON, BENNIE G.",TENABLE PAC,C00279851,4500.0,3
H4MS02068,"THOMPSON, BENNIE G.","THE HOME DEPOT, INC PAC",C00279851,7500.0,3
H4MS02068,"THOMPSON, BENNIE G.","TOYOTA MOTOR NORTH AMERICA, INC PAC",C00279851,9000.0,3
H4MS02068,"THOMPSON, BENNIE G.",TRANSPORT WORKERS UNION POLITICAL CONTRIBUTIONS COMMITTEE,C00279851,15000.0,3
H4MS02068,"THOMPSON, BENNIE G.",TTD PAC,C00279851,3000.0,3
H4MS02068,"THOMPSON, BENNIE G.",TYPAC,C00279851,9000.0,6
H4MS02068,"THOMPSON, BENNIE G.",UAW-V-CAP,C00279851,15000.0,3
H4MS02068,"THOMPSON, BENNIE G.",UNION PACIFIC CORPORATION FUND FOR EFFECTIVE GOVERNMENT,C00279851,9000.0,3
H4MS02068,"THOMPSON, BENNIE G.",UNITED FOOD AND COMMERCIAL WORKERS ACTIVE BALLOT CLUB,C00279851,4500.0,3
H4MS02068,"THOMPSON, BENNIE G.","VERIZON COMMUNICATIONS, INC PAC",C00279851,7500.0,3
H4MS02068,"THOMPSON, BENNIE G.",WATERPAC NATIONAL RURAL WATER ASSOC. PC,C00279851,15000.0,3
H4MT00050,"ROSENDALE, MATT MR.",TRUIST,C00548289,890.0,3
H4MT02098,"DOWNING, TROY",CATERPILLAR INC. POLITICAL ACTION COMMITTEE (CATPAC),C00855288,100000.0,40
H4MT02098,"DOWNING, TROY",CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,C00855288,100000.0,40
H4MT02098,"DOWNING, TROY",CHS INC. POLITICAL ACTION COMMITTEE,C00855288,40000.0,40
H4MT02098,"DOWNING, TROY",CVS HEALTH PAC,C00855288,120000.0,40
H4MT02098,"DOWNING, TROY",KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,C00855288,80000.0,40
H4MT02098,"DOWNING, TROY",MORGAN STANLEY POLITICAL ACTION COMMITTEE,C00855288,100000.0,40
H4MT02098,"DOWNING, TROY",NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMI,C00855288,60000.0,40
H4MT02098,"DOWNING, TROY",NATIONAL SHOOTING SPORTS FOUNDATION INC. POLITICAL ACTION C,C00855288,40000.0,40
H4MT02098,"DOWNING, TROY",NATIONWIDE MUTUAL INSURANCE COMPANY FINANCIAL & INVESTMENTS,C00855288,40000.0,40
H4MT02098,"DOWNING, TROY",PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE I,C00855288,220000.0,80
H4MT02098,"DOWNING, TROY",THE CAPITAL GROUP COMPANIES INC POLITICAL ACTION COMMITTEE,C00855288,100000.0,40
H4MT02098,"DOWNING, TROY",THE COUNCIL OF INSURANCE AGENTS & BROKERS PAC,C00855288,100000.0,40
H4MT02098,"DOWNING, TROY",THE HARTFORD INSURANCE GROUP INC. FEDERAL PAC (AKA HARTFORD,C00855288,100000.0,40
H4MT02098,"DOWNING, TROY",THRIVENT FINANCIAL FOR LUTHERANS POLITICAL ACTION COMMITTEE,C00855288,40000.0,40
H4MT02098,"DOWNING, TROY",WELLS FARGO AND COMPANY EMPLOYEES GOOD GOVERNMENT FEDERAL FU,C00855288,120000.0,40
H4MT02098,"DOWNING, TROY",WINRED,C00855288,1312738.0,80
H4MT02155,"NEILL, REILLY","NEILL, REILLY",C00886481,4050.0,3
H4NC01137,"BUCKHOUT, LAURIE","DIRECT SUPPLY, INC. PARTNERS PAC (DSI PARTNERS PAC)",C00853499,416.67,1
H4NC01137,"BUCKHOUT, LAURIE",EMMER MAJORITY BUILDERS,C00853499,2956.85,1
H4NC01137,"BUCKHOUT, LAURIE",GROW THE MAJORITY,C00853499,1240.41,1
H4NC01137,"BUCKHOUT, LAURIE",RULLI FOR OHIO,C00853499,1000.0,1
H4NC02150,"GANORKAR, MAHESH",GANORKAR FOR CONGRESS,C00769463,2052.66,4
H4NC02150,"GANORKAR, MAHESH","GANORKAR, MAHESH",C00769463,1900.0,2
H4NC05146,"FOXX, VIRGINIA ANN",AMERICAN BAKERS ASSOCIATION PAC,C00386748,12000.0,6
H4NC05146,"FOXX, VIRGINIA ANN",AMERICAN BANKERS ASSOCIATION (BANKPAC),C00386748,15000.0,6
H4NC05146,"FOXX, VIRGINIA ANN",AMERICAN COUNCIL OF ENGINEERING COMPANIES ACEC PAC,C00386748,15000.0,6
H4NC05146,"FOXX, VIRGINIA ANN",AMERICAN HOMES 4 RENT PAC,C00386748,24000.0,6
H4NC05146,"FOXX, VIRGINIA ANN",CAREER EDUCATION COLLEGES AND UNIVERSITIES PAC,C00386748,15000.0,6
H4NC05146,"FOXX, VIRGINIA ANN",COUNCIL OF INSURANCE AGENTS & BROKERS PAC,C00386748,30000.0,6
H4NC05146,"FOXX, VIRGINIA ANN",EMMER PAC,C00386748,15000.0,6
H4NC05146,"FOXX, VIRGINIA ANN",FRATERNITY AND SORORITY PAC,C00386748,15000.0,6
H4NC05146,"FOXX, VIRGINIA ANN",K&L GATES PAC,C00386748,6000.0,6
H4NC05146,"FOXX, VIRGINIA ANN",NATIONAL ASSOCIATION OF CONVENIENCE STORES PAC (NACS PAC),C00386748,30000.0,6
H4NC05146,"FOXX, VIRGINIA ANN",NATIONAL BEER WHOLESALERS ASSOCIATION PAC,C00386748,30000.0,6
H4NC05146,"FOXX, VIRGINIA ANN",NATIONAL RETAIL FEDERATION PAC,C00386748,6000.0,6
H4NC05146,"FOXX, VIRGINIA ANN",REALTORS PAC,C00386748,24000.0,12
H4NC05146,"FOXX, VIRGINIA ANN",TEXAS FARM BUREAU AGFUND,C00386748,30000.0,6
H4NC05146,"FOXX, VIRGINIA ANN",THOMPSON COBURN PAC,C00386748,15000.0,6
H4NC05146,"FOXX, VIRGINIA ANN",TIAA-CREF PAC,C00386748,30000.0,6
H4NC05146,"FOXX, VIRGINIA ANN",TOYOTA MOTOR NORTH AMERICAN INC. PAC (TOYOTA/LEXUS),C00386748,6000.0,6
H4NC05146,"FOXX, VIRGINIA ANN",UBS AMERICAS INC PAC,C00386748,30000.0,6
H4NC05294,"HUBBARD, CHUCK",ACTBLUE,C00841874,68428.0,200
H4NC06177,"MCDOWELL, ADDISON",ALLY FINANCIAL INC. ADVOCACY PAC,C00860064,6000.0,6
H4NC06177,"MCDOWELL, ADDISON",AMERICA'S MOUNTAIN PAC,C00860064,21000.0,6
H4NC06177,"MCDOWELL, ADDISON",AMERICAN COUNCIL OF ENGINEERING COMPANIES PAC,C00860064,9000.0,6
H4NC06177,"MCDOWELL, ADDISON",AMERICAN CRYSTAL SUGAR COMPANY PAC,C00860064,30000.0,6
H4NC06177,"MCDOWELL, ADDISON",AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,C00860064,6000.0,6
H4NC06177,"MCDOWELL, ADDISON","ASSOCIATED BUILDERS AND CONTRACTORS, INC. POLITICAL ACTION COMMITTEE (ABC PAC)",C00860064,21000.0,12
H4NC06177,"MCDOWELL, ADDISON",BNSF RAILPAC,C00860064,12000.0,6
H4NC06177,"MCDOWELL, ADDISON","CRH AMERICAS, INC. PAC",C00860064,15000.0,6
H4NC06177,"MCDOWELL, ADDISON",FEDEX CORPORATION PAC,C00860064,12000.0,6
H4NC06177,"MCDOWELL, ADDISON","INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURP",C00860064,6000.0,6
H4NC06177,"MCDOWELL, ADDISON",JPMORGAN CHASE & CO. FEDERAL PAC,C00860064,6000.0,6
H4NC06177,"MCDOWELL, ADDISON",LINCOLN NATIONAL CORPORATION PAC,C00860064,15000.0,6
H4NC06177,"MCDOWELL, ADDISON",NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION PAC,C00860064,9000.0,6
H4NC06177,"MCDOWELL, ADDISON","NATIONAL SHOOTING SPORTS FOUNDATION, INC. POLITICAL ACTION COMMITTEE (NSSF PAC)",C00860064,6000.0,6
H4NC06177,"MCDOWELL, ADDISON",PFIZER INC. PAC,C00860064,9000.0,6
H4NC06177,"MCDOWELL, ADDISON",REYNOLDS AMERICAN INC. POLITICAL ACTION COMMITTEE; RAI PAC,C00860064,6000.0,6
H4NC06177,"MCDOWELL, ADDISON",TEXAS VALUES PAC,C00860064,6000.0,6
H4NC06177,"MCDOWELL, ADDISON",UNION PACIFIC CORP. FUND FOR EFFECTIVE GOVERNMENT,C00860064,12000.0,6
H4NC06177,"MCDOWELL, ADDISON",VNA HOLDING INC. POLITICAL ACTION COMMITTEE (VG PAC),C00860064,12000.0,12
H4NC06177,"MCDOWELL, ADDISON",WINRED,C00860064,259848.0,228
H4NC08066,"HARRIS, MARK E",AMERICAN ASSOCIATION OF CROP INSURERS PAC,C00850404,4000.0,4
H4NC08066,"HARRIS, MARK E",AMERICAN BANKERS ASSOCIATION PAC,C00850404,4000.0,4
H4NC08066,"HARRIS, MARK E",AMERICAN SOCIETY OF ANESTHESIOLOGISTS,C00850404,10000.0,4
H4NC08066,"HARRIS, MARK E",CAREER EDUCATION COLLEGES AND UNIVERSITIES PAC,C00850404,4000.0,4
H4NC08066,"HARRIS, MARK E",COMMITTEE ORGANIZED FOR THE TRADING OF COTTON PAC OF THE AMERICAN COTTON SHIPPERS ASSOCIAT,C00850404,4000.0,4
H4NC08066,"HARRIS, MARK E",COUNCIL OF INSURANCE AGENTS & BROKERS PAC,C00850404,4000.0,4
H4NC08066,"HARRIS, MARK E",DUTY HONOR VICTORY PAC,C00850404,4000.0,4
H4NC08066,"HARRIS, MARK E",FIRST IN FREEDOM PAC,C00850404,10000.0,4
H4NC08066,"HARRIS, MARK E",FOOD SOLUTIONS ACTION PAC (FSA PAC),C00850404,4000.0,4
H4NC08066,"HARRIS, MARK E",INTERNATIONAL FRANCHISE ASSOCIATION FRANCHISING PAC INC,C00850404,14000.0,8
H4NC08066,"HARRIS, MARK E",MCDONALDS CORPORATION PAC,C00850404,4000.0,4
H4NC08066,"HARRIS, MARK E",NATIONAL ASSOCIATION OF BROADCASTERS PAC (NABPAC),C00850404,4000.04,8
H4NC08066,"HARRIS, MARK E",NATIONAL ASSOCIATION OF REALTORS PAC - RPAC,C00850404,12000.0,4
H4NC08066,"HARRIS, MARK E",NATIONAL CORN GROWERS ASSOCIATION PAC (CORNPAC),C00850404,4000.0,4
H4NC08066,"HARRIS, MARK E","NATIONAL SHOOTING SPORTS FDTN, INC PAC",C00850404,4000.0,4
H4NC08066,"HARRIS, MARK E",NRA POLITICAL VICTORY FUND,C00850404,4000.0,4
H4NC08066,"HARRIS, MARK E",REYNOLDS AMERICAN INC. PAC; RAI PAC,C00850404,4000.0,4
H4NC08066,"HARRIS, MARK E",VENABLE PAC (VEN-PAC),C00850404,4000.0,4
H4NC08066,"HARRIS, MARK E",WINRED PAC,C00850404,1184.12,12
H4NC08074,"BROWN, DON",FIRST CITIZENS BANK,C00857110,450.0,2
H4NC08074,"BROWN, DON",WINRED PAC,C00857110,1020.52,22
H4NC08082,"DAVENPORT, KEITH","DAVENPORT, KEITH",C00830976,5775.99,33
H4NC10047,"MCHENRY, PATRICK TIMOTHY",AMERICAN EXPRESS,C00393629,2905.2,1
H4NC10047,"MCHENRY, PATRICK TIMOTHY",BB&T/TRUIST,C00393629,10685.74,9
H4NC10146,"FELDMAN, STEVEN","FELDMAN, STEVEN",C00866608,24740.0,2
H4NC10195,"HELM, MARSHALL TODD","HELM, M. TODD",C00885764,430.34,2
H4NC11102,"RUDOW, CALEB",BIBERK BUSINESS INSURANCE,C00858043,2876.0,1
H4NC12100,"ADAMS, ALMA SHEALEY",ACTBLUE,C00546358,77400.0,126
H4NC12100,"ADAMS, ALMA SHEALEY",ALLY PAC,C00546358,9000.0,3
H4NC12100,"ADAMS, ALMA SHEALEY",AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),C00546358,6000.0,3
H4NC12100,"ADAMS, ALMA SHEALEY",AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,C00546358,7500.0,3
H4NC12100,"ADAMS, ALMA SHEALEY",AMERICAN POSTAL WORKERS UNION COMMITTEE ON POLITICAL ACTION,C00546358,15000.0,3
H4NC12100,"ADAMS, ALMA SHEALEY",COMMITTEE TO ELECT DIMPLE AJMERA,C00546358,600.0,3
H4NC12100,"ADAMS, ALMA SHEALEY",COMMITTEE TO ELECT MARY BELK,C00546358,900.0,3
H4NC12100,"ADAMS, ALMA SHEALEY",FAIR ISAAC CORPORATION POLITICAL ACTION COMMITTEE (FICO PAC),C00546358,15000.0,3
H4NC12100,"ADAMS, ALMA SHEALEY",GRIDIRON-PAC,C00546358,4500.0,3
H4NC12100,"ADAMS, ALMA SHEALEY",LUMBEE TRIBE OF NC,C00546358,3000.0,3
H4NC12100,"ADAMS, ALMA SHEALEY",MACHINISTS NON PARTISAN POLITICAL LEAGUE OF THE INTERNATIONAL ASSOCIATION OF MACHINISTS &,C00546358,15000.0,3
H4NC12100,"ADAMS, ALMA SHEALEY",NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,C00546358,3000.0,3
H4NC12100,"ADAMS, ALMA SHEALEY",NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,C00546358,3000.0,3
H4NC12100,"ADAMS, ALMA SHEALEY","THE GOLDMAN SACHS GROUP, INC. POLITICAL ACTION COMMITTEE",C00546358,3000.0,3
H4NC12100,"ADAMS, ALMA SHEALEY",UNUM GROUP POLITICAL ACTION COMMITTEE (UNUMPAC),C00546358,15000.0,3
H4NC12100,"ADAMS, ALMA SHEALEY","VISA, INC. POLITICAL ACTION COMMITTEE",C00546358,7500.0,3
H4NC12100,"ADAMS, ALMA SHEALEY",WALMART INC. PAC FOR RESPONSIBLE GOVERNMENT,C00546358,3000.0,3
H4NC12100,"ADAMS, ALMA SHEALEY",WELLS FARGO AND COMPANY EMPLOYEES GOOD GOVERNMENT FEDERAL FUND II,C00546358,7500.0,3
H4NC13116,"KNOTT, BRAD","ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)",C00855361,5000.0,5
H4NC13116,"KNOTT, BRAD",AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),C00855361,17500.0,10
H4NC13116,"KNOTT, BRAD",AMERICAN CRYSTAL SUGAR COMPANY POLITICAL ACTION COMMITTEE,C00855361,25000.0,5
H4NC13116,"KNOTT, BRAD",ASIAN AMERICAN HOTEL OWNERS ASSOCIATION PAC (AAHOA PAC),C00855361,12500.0,5
H4NC13116,"KNOTT, BRAD","ASSOCIATED BUILDERS AND CONTRACTORS, INC. POLITICAL ACTION COMMITTEE (ABC PAC)",C00855361,20000.0,15
H4NC13116,"KNOTT, BRAD",ASTELLAS US LLC PAC (ASTELLAS PAC),C00855361,2500.0,5
H4NC13116,"KNOTT, BRAD",BECTON DICKINSON AND COMPANY PAC,C00855361,5000.0,5
H4NC13116,"KNOTT, BRAD",BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),C00855361,20000.0,10
H4NC13116,"KNOTT, BRAD","CRH AMERICAS, INC. PAC",C00855361,12500.0,5
H4NC13116,"KNOTT, BRAD",CSX CORPORATION GOOD GOVERNMENT FUND,C00855361,10000.0,5
H4NC13116,"KNOTT, BRAD",CVS HEALTH PAC,C00855361,5000.0,5
H4NC13116,"KNOTT, BRAD",DELTA AIR LINES PAC,C00855361,5000.0,5
H4NC13116,"KNOTT, BRAD","FEDERAL BIPARTISAN VOLUNTARY PUBLIC AFFAIRS COMMITTEE OF THE PNC FINANCIAL SERVICES GROUP, INC. (PNC",C00855361,5000.0,5
H4NC13116,"KNOTT, BRAD",FEDEX CORPORATION POLITICAL ACTION COMMITTEE,C00855361,10000.0,5
H4NC13116,"KNOTT, BRAD",HEALTH CARE SERVICE CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,C00855361,12500.0,5
H4NC13116,"KNOTT, BRAD","INTERDIGITAL, INC., PAC",C00855361,5000.0,5
H4NC13116,"KNOTT, BRAD",LEIDOS INC. POLITICAL ACTION COMMITTEE,C00855361,5000.0,5
H4NC13116,"KNOTT, BRAD",LOUISIANA-PACIFIC CORP FEDERAL PAC,C00855361,7500.0,5
H4NC13116,"KNOTT, BRAD",NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION PAC,C00855361,7500.0,5
H4NC13116,"KNOTT, BRAD",NATIONAL CHICKEN COUNCIL POLITICAL ACTION COMMITTEE (FKA) NATIONAL BROILER COUNCIL PAC,C00855361,12500.0,5
H4NC13116,"KNOTT, BRAD",NATIONAL FEDERATION OF INDEPENDENT BUSINESS FEDERAL POLITICAL ACTION COMMITTEE,C00855361,5000.0,5
H4NC13116,"KNOTT, BRAD",NETJETS INC. PAC,C00855361,5000.0,5
H4NC13116,"KNOTT, BRAD",NORFOLK SOUTHERN CORPORATION GOOD GOVERNMENT FUND,C00855361,10000.0,5
H4NC13116,"KNOTT, BRAD",TARGET CORPORATION CITIZENS POLITICAL FORUM (TARGETCITIZENS POLITICAL FORUM),C00855361,5000.0,5
H4NC13116,"KNOTT, BRAD",TRACTOR SUPPLY COMPANY POLITICAL ACTION COMMITTEE,C00855361,5000.0,5
H4NC13116,"KNOTT, BRAD",TRUCKING POLITICAL ACTION COMMITTEE OF THE AMERICAN TRUCKING ASSOCIATIONS INC.,C00855361,5000.0,5
H4NC13116,"KNOTT, BRAD",UNION PACIFIC CORP. FUND FOR EFFECTIVE GOVERNMENT,C00855361,10000.0,5
H4NC13116,"KNOTT, BRAD","VERIZON COMMUNICATIONS, INC. POLITICAL ACTION COMMITTEE (VERIZON PAC)",C00855361,5000.0,5
H4NC13116,"KNOTT, BRAD",WEYERHAEUSER COMPANY POLITICAL ACTION COMMITTEE,C00855361,2500.0,5
H4NC13116,"KNOTT, BRAD",WINRED,C00855361,17510.3,35
H4NC13116,"KNOTT, BRAD",YOPAC,C00855361,5000.0,5
H4NC14015,"MOORE, TIM",AMERICAN AIRLINES,C00856005,6026.22,12
H4NC14015,"MOORE, TIM",AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),C00856005,15000.0,6
H4NC14015,"MOORE, TIM",AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),C00856005,15000.0,6
H4NC14015,"MOORE, TIM",AMERICAN CRYSTAL SUGAR COMPANY POLITICAL ACTION COMMITTEE,C00856005,30000.0,6
H4NC14015,"MOORE, TIM",AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC),C00856005,6000.0,6
H4NC14015,"MOORE, TIM",AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,C00856005,25716.0,12
H4NC14015,"MOORE, TIM",AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC (ARDA-ROC PAC),C00856005,30000.0,6
H4NC14015,"MOORE, TIM",AMERICAN SOCIETY OF ANESTHESIOLOGISTS POLITICAL ACTION COMMITTEE (ASA PAC),C00856005,9000.0,6
H4NC14015,"MOORE, TIM",AMERIPRISE FINANCIAL INC. POLITICAL ACTION COMMITTEE (AMERIPRISEPAC),C00856005,6000.0,6
H4NC14015,"MOORE, TIM",BIPARTISAN POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION BIPAC/BNYMC,C00856005,15000.0,6
H4NC14015,"MOORE, TIM",CARNEY FOR MAYOR,C00856005,3000.0,6
H4NC14015,"MOORE, TIM",CATERPILLAR INC. POLITICAL ACTION COMMITTEE (CATPAC),C00856005,15000.0,6
H4NC14015,"MOORE, TIM",CITIGROUP INC. PAC - FEDERAL (CITI PAC - FEDERAL),C00856005,18000.0,12
H4NC14015,"MOORE, TIM","ENACT HOLDINGS, INC. POLITICAL ACTION COMMITTEE (ENACT PAC)",C00856005,12000.0,6
H4NC14015,"MOORE, TIM","ENCORE CAPITAL GROUP, INC. POLITICAL ACTION COMMITTEE",C00856005,15000.0,6
H4NC14015,"MOORE, TIM","JM FAMILY ENTERPRISES, INC.",C00856005,6000.0,6
H4NC14015,"MOORE, TIM",JPMORGAN CHASE & CO. FEDERAL POLITICAL ACTION COMMITTEE,C00856005,6000.0,6
H4NC14015,"MOORE, TIM",KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,C00856005,12000.0,6
H4NC14015,"MOORE, TIM",NATIONAL APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE,C00856005,15000.0,6
H4NC14015,"MOORE, TIM",REPUBLICAN MAINSTREET PARTNERSHIP PAC,C00856005,6000.0,6
H4NC14015,"MOORE, TIM",VNA HOLDING INC. POLITICAL ACTION COMMITTEE (VG PAC),C00856005,6000.0,6
